City,Year,Mean_Price,Sales_Count,National_CPIH,UK_Weighted_Mean_City_Price,City_CPIH_Proxy,Type
Lincoln,2020,177133.13588332795,4997.0,108.1375,280336.75094536995,68.32758964705314,historical
Lincoln,2021,196668.25990027015,5960.0,111.048,304692.59633479913,71.67754381996083,historical
Lincoln,2022,199375.59112999996,1465.0,121.6811,298861.9294341532,81.17541530894044,historical
Liverpool,2015,140303.2924579752,22027.0,100.001,237414.11696454164,59.09703150122898,historical
Liverpool,2016,140208.23033918088,24807.0,100.3471,245087.29754123618,57.406032266121876,historical
Liverpool,2017,143040.39445512954,26667.0,103.0775,254455.54739836094,57.94429089952546,historical
Liverpool,2018,151220.69452217297,27511.0,105.5975,261443.5149760542,61.07830707243868,historical
Liverpool,2019,150910.72926870495,26617.0,107.4138,262960.72180193075,61.64378763659068,historical
Liverpool,2020,158375.6023021701,20566.0,108.1375,280336.75094536995,61.092031766068295,historical
Liverpool,2021,187926.41124034618,21637.0,111.048,304692.59633479913,68.49149722196422,historical
Liverpool,2022,187991.6979,4942.0,121.6811,298861.9294341532,76.54048354251704,historical
London,2015,1384956.0551212465,13590.0,100.001,237414.11696454164,583.3561720715395,historical
London,2016,1461230.0670236172,12740.0,100.3471,245087.29754123618,598.2774347330462,historical
London,2017,1615590.496827441,10668.0,103.0775,254455.54739836094,654.4602039114485,historical
London,2018,1692160.4769219763,10373.0,105.5975,261443.5149760542,683.4666217600943,historical
London,2019,1741147.4092859845,8676.0,107.4138,262960.72180193075,711.2212740746655,historical
London,2020,1837838.4017458076,8503.0,108.1375,280336.75094536995,708.930418500556,historical
London,2021,1545569.2686322324,9779.0,111.048,304692.59633479913,563.2968382155268,historical
London,2022,1509050.0774287805,2091.0,121.6811,298861.9294341532,614.4070398136004,historical
Manchester,2015,159680.2946704297,27183.0,100.001,237414.11696454164,67.25880226289377,historical
Manchester,2016,169369.98290934687,29902.0,100.3471,245087.29754123618,69.34584853033014,historical
Manchester,2017,187165.43682861442,27093.0,103.0775,254455.54739836094,75.81892205516826,historical
Manchester,2018,200485.89103961617,25899.0,105.5975,261443.5149760542,80.97660743658116,historical
Manchester,2019,210720.75642335013,23590.0,107.4138,262960.72180193075,86.07489754061154,historical
Manchester,2020,224570.9482379778,21155.0,108.1375,280336.75094536995,86.62631935766683,historical
Manchester,2021,251640.4000089847,23057.0,111.048,304692.59633479913,91.71264243484413,historical
Manchester,2022,250518.28799,4639.0,121.6811,298861.9294341532,101.99807285744048,historical
Milton Keynes,2015,249384.099134639,18157.0,100.001,237414.11696454164,105.04286609581722,historical
Milton Keynes,2016,275237.4498439406,19789.0,100.3471,245087.29754123618,112.69160083087505,historical
Milton Keynes,2017,290683.75300645805,18284.0,103.0775,254455.54739836094,117.75319837541174,historical
Milton Keynes,2018,306173.07489136327,18360.0,105.5975,261443.5149760542,123.66384868564043,historical
Milton Keynes,2019,311928.5880046121,16925.0,107.4138,262960.72180193075,127.41612031110492,historical
Milton Keynes,2020,321204.1446677613,15000.0,108.1375,280336.75094536995,123.9017470127518,historical
Milton Keynes,2021,345349.9020206054,18320.0,111.048,304692.59633479913,125.86592644819105,historical
Milton Keynes,2022,334035.71511,3647.0,121.6811,298861.9294341532,136.00204392318466,historical
Newcastle upon Tyne,2015,178097.3460642383,14980.0,100.001,237414.11696454164,75.0162329497443,historical
Newcastle upon Tyne,2016,188984.9525994797,15549.0,100.3471,245087.29754123618,77.37688622481352,historical
Newcastle upon Tyne,2017,189158.98665980282,15365.0,103.0775,254455.54739836094,76.62648995779536,historical
Newcastle upon Tyne,2018,191554.42192082098,15055.0,105.5975,261443.5149760542,77.36917119797965,historical
Newcastle upon Tyne,2019,195690.21188918047,14569.0,107.4138,262960.72180193075,79.93524332373397,historical
Newcastle upon Tyne,2020,202814.65411333484,13305.0,108.1375,280336.75094536995,78.23401528775895,historical
Newcastle upon Tyne,2021,225175.70158087285,15971.0,111.048,304692.59633479913,82.06734134647857,historical
