City,Year,Mean_Price,Sales_Count,National_CPIH,UK_Weighted_Mean_City_Price,City_CPIH_Proxy,Type
Leicester,2031,346483.95064759627,2597.0,140.23756547619087,401394.1819802172,118.37692478751529,forecast
Leicester,2032,358858.067640882,2597.0,142.88353571428615,412255.2857150806,124.46314494012621,forecast
Leicester,2033,371232.184634164,2597.0,145.52950595238144,423116.3894499444,124.47226360454522,forecast
Leicester,2034,383606.30162744597,2597.0,148.17547619047673,433977.4931848079,129.20506879524976,forecast
Leicester,2035,395980.41862072796,2597.0,150.82144642857202,444838.5969196717,135.07993547782652,forecast
Lichfield,2023,349295.09395734593,1694.0,119.06980357142857,314505.3521013088,137.59264629216977,forecast
Lichfield,2024,362969.87785165757,1694.0,121.71577380952385,325366.4558361722,138.6026896759743,forecast
Lichfield,2025,376644.6617459655,1694.0,124.36174404761914,336227.5595710358,128.69721234302168,forecast
Lichfield,2026,390319.4456402771,1694.0,127.00771428571443,347088.66330589936,144.23674407240776,forecast
Lichfield,2027,403994.229534585,1694.0,129.65368452380972,357949.7670407629,146.66521458575716,forecast
Lichfield,2028,417669.01342889667,1694.0,132.299654761905,368810.8707756267,151.74325446492458,forecast
Lichfield,2029,431343.7973232046,1694.0,134.9456250000003,379671.97451049025,160.7978180047311,forecast
Lichfield,2030,445018.5812175162,1694.0,137.59159523809558,390533.07824535377,147.2304125588958,forecast
Lichfield,2031,458693.3651118241,1694.0,140.23756547619087,401394.1819802172,157.51841420993273,forecast
Lichfield,2032,472368.14900613576,1694.0,142.88353571428615,412255.2857150806,166.45525743069325,forecast
Lichfield,2033,486042.9329004437,1694.0,145.52950595238144,423116.3894499444,159.84659321030458,forecast
Lichfield,2034,499717.7167947553,1694.0,148.17547619047673,433977.4931848079,177.45846582568376,forecast
Lichfield,2035,513392.5006890632,1694.0,150.82144642857202,444838.5969196717,175.77078983315423,forecast
Lincoln,2023,206777.6222102251,1465.0,119.06980357142857,314505.3521013088,80.34360444253399,forecast
Lincoln,2024,214830.91354386322,1465.0,121.71577380952385,325366.4558361722,78.97721050090324,forecast
Lincoln,2025,222884.20487750135,1465.0,124.36174404761914,336227.5595710358,84.41805691882807,forecast
Lincoln,2026,230937.49621114135,1465.0,127.00771428571443,347088.66330589936,87.10381747766905,forecast
Lincoln,2027,238990.78754477948,1465.0,129.65368452380972,357949.7670407629,87.13167082081308,forecast
Lincoln,2028,247044.0788784176,1465.0,132.299654761905,368810.8707756267,89.18958513213697,forecast
