ons_dataset_id,ons_edition,ons_version,ons_release_date,v4_0,mmm-yy,Time,uk-only,Geography,cpih1dim1aggid,Aggregate,value
cpih01,time-series,67,2026-02-18T00:00:00.000Z,104.9,Feb-20,1-02-20,K02000001,United Kingdom,CP0533,05.3.3 Repair of household appliances,104.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,98.9,Feb-20,1-02-20,K02000001,United Kingdom,CP0931,"09.3.1 Games, toys and hobbies",98.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,121.5,Feb-20,1-02-20,K02000001,United Kingdom,CP125,12.5 Insurance,121.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,111.7,Feb-20,1-02-20,K02000001,United Kingdom,CP062,06.2 Out-patient services,111.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,101.5,Feb-20,1-02-20,K02000001,United Kingdom,CP0212,02.1.2 Wine,101.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,101.0,Feb-20,1-02-20,K02000001,United Kingdom,CP0119,01.1.9 Food products (nec),101.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,106.1,Feb-20,1-02-20,K02000001,United Kingdom,CP056,05.6 Goods and services for routine maintenance,106.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,106.9,Feb-20,1-02-20,K02000001,United Kingdom,CP0441,04.4.1 Water supply,106.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,113.6,Feb-20,1-02-20,K02000001,United Kingdom,CP0113,01.1.3 Fish,113.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,95.8,Feb-20,1-02-20,K02000001,United Kingdom,CP032,03.2 Footwear including repairs,95.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,105.9,Feb-20,1-02-20,K02000001,United Kingdom,CP0712_0713,07.1.2/3 Motorcycles and bicycles,105.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,104.5,Feb-20,1-02-20,K02000001,United Kingdom,CP041,04.1 Actual rentals for housing,104.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,106.0,Feb-20,1-02-20,K02000001,United Kingdom,CP055,05.5 Tools and equipment for house and garden,106.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,112.4,Feb-20,1-02-20,K02000001,United Kingdom,CP08,08 Communication,112.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,99.3,Feb-20,1-02-20,K02000001,United Kingdom,CP054,"05.4 Glassware, tableware and household utensils",99.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,85.2,Feb-20,1-02-20,K02000001,United Kingdom,CP0912,"09.1.2 Photographic, cinematographic and optical equipment",85.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,113.9,Feb-20,1-02-20,K02000001,United Kingdom,CP0562,05.6.2 Domestic services and household services,113.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,103.8,Feb-20,1-02-20,K02000001,United Kingdom,CP0118,"01.1.8 Sugar, jam, syrups, chocolate and confectionery",103.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,102.0,Feb-20,1-02-20,K02000001,United Kingdom,CP0431,04.3.1 Materials for maintenance and repair of the dwelling,102.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,108.8,Feb-20,1-02-20,K02000001,United Kingdom,CP09,09 Recreation and culture,108.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,106.4,Feb-20,1-02-20,K02000001,United Kingdom,CP0933,"09.3.3 Gardens, plants and flowers",106.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,102.6,Feb-20,1-02-20,K02000001,United Kingdom,CP031,03.1 Clothing,102.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,129.1,Feb-20,1-02-20,K02000001,United Kingdom,CP0952,09.5.2 Newspapers and periodicals,129.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,112.0,Feb-20,1-02-20,K02000001,United Kingdom,CP0116,01.1.6 Fruit,112.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,111.6,Feb-20,1-02-20,K02000001,United Kingdom,CP0454,04.5.4 Solid fuels,111.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,94.1,Feb-20,1-02-20,K02000001,United Kingdom,CP0561,05.6.1 Non-durable household goods,94.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,121.1,Feb-20,1-02-20,K02000001,United Kingdom,CP095,"09.5 Books, newspapers and stationery",121.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,113.4,Feb-20,1-02-20,K02000001,United Kingdom,CP094,09.4 Recreational and cultural services,113.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,108.0,Feb-20,1-02-20,K02000001,United Kingdom,CP0621_0623,06.2.1/3 Medical services and paramedical services,108.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,110.9,Feb-20,1-02-20,K02000001,United Kingdom,CP0611,06.1.1 Pharmaceutical products,110.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,107.3,Feb-20,1-02-20,K02000001,United Kingdom,CP053,"05.3 Household appliances, fitting and repairs",107.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,102.9,Feb-20,1-02-20,K02000001,United Kingdom,CP121,12.1 Personal care,102.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,110.1,Feb-20,1-02-20,K02000001,United Kingdom,CP045,"04.5 Electricity, gas and other fuels",110.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,107.6,Feb-20,1-02-20,K02000001,United Kingdom,CP042,04.2 Owner Occupiers Housing Costs,107.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,103.0,Feb-20,1-02-20,K02000001,United Kingdom,CP1232,12.3.2 Other personal effects,103.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,107.8,Feb-20,1-02-20,K02000001,United Kingdom,CP0531_0532,05.3.1/2 Major appliances and small electric goods,107.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,102.7,Feb-20,1-02-20,K02000001,United Kingdom,CP021,02.1 Alcoholic beverages,102.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,121.1,Feb-20,1-02-20,K02000001,United Kingdom,CP0732_0736,07.3.2/6 Passenger transport by road and other services,121.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,107.8,Feb-20,1-02-20,K02000001,United Kingdom,CP012,01.2 Non-alcoholic beverages,107.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,117.5,Feb-20,1-02-20,K02000001,United Kingdom,CP10,10 Education,117.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,87.9,Jan-20,1-01-20,K02000001,United Kingdom,CP091,09.1 Audio-visual equipment and related products,87.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,117.5,Jan-20,1-01-20,K02000001,United Kingdom,CP0622,06.2.2 Dental services,117.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,107.4,Jan-20,1-01-20,K02000001,United Kingdom,CP0122,"01.2.2 Mineral waters, soft drinks and juices",107.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,105.4,Jan-20,1-01-20,K02000001,United Kingdom,CP0118,"01.1.8 Sugar, jam, syrups, chocolate and confectionery",105.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,103.3,Jan-20,1-01-20,K02000001,United Kingdom,CP0511,05.1.1 Furniture and furnishings,103.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,105.5,Jan-20,1-01-20,K02000001,United Kingdom,CP0915,"09.1.5 Repair of audio-visual equipment, related products",105.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,105.0,Jan-20,1-01-20,K02000001,United Kingdom,CP12,12 Miscellaneous goods and services,105.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,112.2,Jan-20,1-01-20,K02000001,United Kingdom,CP082_083,08.2/3 Telephone and telefax equipment,112.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,119.2,Jan-20,1-01-20,K02000001,United Kingdom,CP0951,09.5.1 Books,119.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,110.3,Jan-20,1-01-20,K02000001,United Kingdom,CP1211,12.1.1 Hairdressing and personal grooming establishments,110.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,103.0,Jan-20,1-01-20,K02000001,United Kingdom,CP121,12.1 Personal care,103.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,104.4,Jan-20,1-01-20,K02000001,United Kingdom,CP093,"09.3 Other recreational items, gardens and pets",104.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,112.7,Jan-20,1-01-20,K02000001,United Kingdom,CP1111,11.1.1 Restaurants and cafes,112.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,106.0,Jan-20,1-01-20,K02000001,United Kingdom,CP0914,09.1.4 Recording media,106.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,112.1,Jan-20,1-01-20,K02000001,United Kingdom,CP08,08 Communication,112.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,97.0,Jan-20,1-01-20,K02000001,United Kingdom,CP054,"05.4 Glassware, tableware and household utensils",97.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,106.3,Jan-20,1-01-20,K02000001,United Kingdom,CP0933,"09.3.3 Gardens, plants and flowers",106.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,104.6,Jan-20,1-01-20,K02000001,United Kingdom,CP071,07.1 Purchase of vehicles,104.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,110.5,Jan-20,1-01-20,K02000001,United Kingdom,CP045,"04.5 Electricity, gas and other fuels",110.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,115.5,Jan-20,1-01-20,K02000001,United Kingdom,CP0941,09.4.1 Recreational and sporting services,115.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,104.2,Jan-20,1-01-20,K02000001,United Kingdom,CP01,01 Food and non-alcoholic beverages,104.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,100.1,Jan-20,1-01-20,K02000001,United Kingdom,CP1232,12.3.2 Other personal effects,100.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,107.6,Jan-20,1-01-20,K02000001,United Kingdom,CP042,04.2 Owner Occupiers Housing Costs,107.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,112.2,Jan-20,1-01-20,K02000001,United Kingdom,CP0113,01.1.3 Fish,112.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,91.8,Jan-20,1-01-20,K02000001,United Kingdom,CP0711N2,07.1.1b Second Hand Cars,91.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,96.6,Jan-20,1-01-20,K02000001,United Kingdom,CP0313,03.1.3 Other clothing and clothing accessories,96.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,111.6,Jan-20,1-01-20,K02000001,United Kingdom,CP0314,"03.1.4 Cleaning, repair and hire of clothing",111.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,108.7,Jan-20,1-01-20,K02000001,United Kingdom,CP112,11.2 Accommodation services,108.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,103.8,Jan-20,1-01-20,K02000001,United Kingdom,CP123,12.3 Personal effects (nec),103.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,110.7,Jan-20,1-01-20,K02000001,United Kingdom,CP0116,01.1.6 Fruit,110.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,101.8,Jan-20,1-01-20,K02000001,United Kingdom,CP031,03.1 Clothing,101.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,110.9,Jan-20,1-01-20,K02000001,United Kingdom,CP0443,04.4.3 Sewerage collection,110.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,107.2,Jan-20,1-01-20,K02000001,United Kingdom,CP0121,"01.2.1 Coffee, tea and cocoa",107.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,111.6,Jan-20,1-01-20,K02000001,United Kingdom,CP06,06 Health,111.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,103.8,Jan-20,1-01-20,K02000001,United Kingdom,CP0432,04.3.2 Services for maintenance and repair of the dwelling,103.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,85.0,Jan-20,1-01-20,K02000001,United Kingdom,CP0911,09.1.1 Reception and reproduction of sound and pictures,85.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,114.9,Jan-20,1-01-20,K02000001,United Kingdom,CP0722,07.2.2 Fuels and lubricants,114.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,112.4,Jan-20,1-01-20,K02000001,United Kingdom,CP111,11.1 Catering services,112.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,112.5,Jan-20,1-01-20,K02000001,United Kingdom,CP094,09.4 Recreational and cultural services,112.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,109.9,Jan-20,1-01-20,K02000001,United Kingdom,CP0721,07.2.1 Spare parts and accessories,109.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,119.1,Jan-20,1-01-20,K02000001,United Kingdom,CP0732_0736,07.3.2/6 Passenger transport by road and other services,119.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,102.0,Jan-20,1-01-20,K02000001,United Kingdom,CP0932,09.3.2 Equipment for sport and open-air recreation,102.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,120.0,Jan-20,1-01-20,K02000001,United Kingdom,CP063,06.3 Hospital services,120.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,92.4,Jan-20,1-01-20,K02000001,United Kingdom,CP126,12.6 Financial services (nec),92.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,100.8,Jan-20,1-01-20,K02000001,United Kingdom,CP0114,"01.1.4 Milk, cheese and eggs",100.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,107.0,Jan-20,1-01-20,K02000001,United Kingdom,CP061,"06.1 Medical products, appliances and equipment",107.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,109.5,Jan-20,1-01-20,K02000001,United Kingdom,CP1112,11.1.2 Canteens,109.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,108.0,Jan-20,1-01-20,K02000001,United Kingdom,CP0734,07.3.4 Passenger transport by sea and inland waterway,108.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,114.7,Jan-20,1-01-20,K02000001,United Kingdom,CP072,07.2 Operation of personal transport equipment,114.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,112.3,Jan-20,1-01-20,K02000001,United Kingdom,CP0953_0954,"09.5.3/4 Miscellaneous printed matter, stationery and drawing materials",112.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,114.8,Jan-20,1-01-20,K02000001,United Kingdom,CP096,09.6 Package holidays,114.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,108.7,Jan-20,1-01-20,K02000001,United Kingdom,CP0934_0935,"09.3.4/5 Pets, related products and services",108.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,109.7,Jan-20,1-01-20,K02000001,United Kingdom,CP0611,06.1.1 Pharmaceutical products,109.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,108.4,Jan-20,1-01-20,K02000001,United Kingdom,CP09,09 Recreation and culture,108.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,108.0,Jan-20,1-01-20,K02000001,United Kingdom,CP04,"04 Housing, water, electricity, gas and other fuels",108.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,100.7,Jan-20,1-01-20,K02000001,United Kingdom,CP1212_1213,12.1.2/3 Appliances and products for personal care,100.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,117.5,Jan-20,1-01-20,K02000001,United Kingdom,CP049,04.9 Council Tax and rates,117.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,111.4,Jan-20,1-01-20,K02000001,United Kingdom,CP062,06.2 Out-patient services,111.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,113.3,Jan-20,1-01-20,K02000001,United Kingdom,CP0562,05.6.2 Domestic services and household services,113.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,111.4,Jan-20,1-01-20,K02000001,United Kingdom,CP0942,09.4.2 Cultural services,111.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,103.2,Jan-20,1-01-20,K02000001,United Kingdom,CP0612_0613,06.1.2/3 Other medical and therapeutic equipment,103.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,100.4,Jan-20,1-01-20,K02000001,United Kingdom,CP127,12.7 Other services (nec),100.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,99.1,Jan-20,1-01-20,K02000001,United Kingdom,CP052,05.2 Household textiles,99.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,104.4,Jan-20,1-01-20,K02000001,United Kingdom,CP041,04.1 Actual rentals for housing,104.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,100.2,Jan-20,1-01-20,K02000001,United Kingdom,CP0112,01.1.2 Meat,100.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,103.8,Jan-20,1-01-20,K02000001,United Kingdom,CP011,01.1 Food,103.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,107.7,Jan-20,1-01-20,K02000001,United Kingdom,CP0621_0623,06.2.1/3 Medical services and paramedical services,107.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,139.6,Jan-20,1-01-20,K02000001,United Kingdom,CP0453,04.5.3 Liquid fuels,139.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,104.9,Jan-20,1-01-20,K02000001,United Kingdom,CP0533,05.3.3 Repair of household appliances,104.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,121.7,Jan-20,1-01-20,K02000001,United Kingdom,CP1254,12.5.4 Transport insurance,121.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,110.4,Jan-20,1-01-20,K02000001,United Kingdom,CP0454,04.5.4 Solid fuels,110.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,109.0,Jan-20,1-01-20,K02000001,United Kingdom,CP044,04.4 Water supply and miscellaneous services relating to the dwelling,109.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,106.5,Jan-20,1-01-20,K02000001,United Kingdom,CP053,"05.3 Household appliances, fitting and repairs",106.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,104.0,Jan-20,1-01-20,K02000001,United Kingdom,CP051,"05.1 Furniture, furnishings and carpets",104.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,126.0,Jan-20,1-01-20,K02000001,United Kingdom,CP022,02.2 Tobacco,126.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,106.9,Jan-20,1-01-20,K02000001,United Kingdom,CP0531_0532,05.3.1/2 Major appliances and small electric goods,106.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,105.3,Jan-20,1-01-20,K02000001,United Kingdom,CP056,05.6 Goods and services for routine maintenance,105.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,111.7,Jan-20,1-01-20,K02000001,United Kingdom,CP11,11 Restaurants and hotels,111.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,116.4,Jan-20,1-01-20,K02000001,United Kingdom,CP124,12.4 Social protection,116.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,108.7,Jan-20,1-01-20,K02000001,United Kingdom,CP0512,05.1.2 Carpets and other floor coverings,108.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,107.2,Jan-20,1-01-20,K02000001,United Kingdom,CP055,05.5 Tools and equipment for house and garden,107.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,125.5,Jan-20,1-01-20,K02000001,United Kingdom,CP1253,12.5.3 Health insurance,125.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,117.5,Jan-20,1-01-20,K02000001,United Kingdom,CP10,10 Education,117.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,102.4,Jan-20,1-01-20,K02000001,United Kingdom,CP0119,01.1.9 Food products (nec),102.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,108.7,Jan-20,1-01-20,K02000001,United Kingdom,CP0213,02.1.3 Beer,108.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,104.6,Jan-20,1-01-20,K02000001,United Kingdom,CP0712_0713,07.1.2/3 Motorcycles and bicycles,104.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,101.8,Jan-20,1-01-20,K02000001,United Kingdom,CP0212,02.1.2 Wine,101.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,113.4,Jan-20,1-01-20,K02000001,United Kingdom,CP0711N1,07.1.1 New Cars,113.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,103.3,Jan-20,1-01-20,K02000001,United Kingdom,CP0117,01.1.7 Vegetables including potatoes and tubers,103.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,109.9,Jan-20,1-01-20,K02000001,United Kingdom,CP1252,12.5.2 House contents insurance,109.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,102.8,Jan-20,1-01-20,K02000001,United Kingdom,CP0931,"09.3.1 Games, toys and hobbies",102.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,121.0,Jan-20,1-01-20,K02000001,United Kingdom,CP125,12.5 Insurance,121.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,99.8,Jan-20,1-01-20,K02000001,United Kingdom,CP0211,02.1.1 Spirits,99.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,100.7,Jan-20,1-01-20,K02000001,United Kingdom,CP03,03 Clothing and footwear,100.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,111.5,Jan-20,1-01-20,K02000001,United Kingdom,CP07,07 Transport,111.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,125.2,Jan-20,1-01-20,K02000001,United Kingdom,CP0451,04.5.1 Electricity,125.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,91.7,Jan-20,1-01-20,K02000001,United Kingdom,CP0452,04.5.2 Gas,91.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,119.0,Jan-20,1-01-20,K02000001,United Kingdom,CP095,"09.5 Books, newspapers and stationery",119.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,113.8,Jan-20,1-01-20,K02000001,United Kingdom,CP092,09.2 Other major durables for recreation and culture,113.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,103.2,Jan-20,1-01-20,K02000001,United Kingdom,CP0111,01.1.1 Bread and cereals,103.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,112.2,Jan-20,1-01-20,K02000001,United Kingdom,CP073,07.3 Transport services,112.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,87.8,Jan-20,1-01-20,K02000001,United Kingdom,CP0733,07.3.3 Passenger transport by air,87.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,108.3,Jan-20,1-01-20,K02000001,United Kingdom,CP00,Overall Index,108.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,83.8,Jan-20,1-01-20,K02000001,United Kingdom,CP0912,"09.1.2 Photographic, cinematographic and optical equipment",83.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,102.9,Jan-20,1-01-20,K02000001,United Kingdom,CP043,04.3 Regular maintenance and repair of the dwelling,102.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,81.3,Jan-20,1-01-20,K02000001,United Kingdom,CP0913,09.1.3 Data processing equipment,81.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,102.8,Jan-20,1-01-20,K02000001,United Kingdom,CP021,02.1 Alcoholic beverages,102.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,106.3,Jan-20,1-01-20,K02000001,United Kingdom,CP0115,01.1.5 Oils and fats,106.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,92.9,Jan-20,1-01-20,K02000001,United Kingdom,CP0561,05.6.1 Non-durable household goods,92.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,94.9,Jan-20,1-01-20,K02000001,United Kingdom,CP032,03.2 Footwear including repairs,94.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,125.9,Jan-20,1-01-20,K02000001,United Kingdom,CP0952,09.5.2 Newspapers and periodicals,125.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,110.9,Jan-20,1-01-20,K02000001,United Kingdom,CP081,08.1 Postal services,110.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,101.9,Jan-20,1-01-20,K02000001,United Kingdom,CP0312,03.1.2 Garments,101.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,120.6,Jan-20,1-01-20,K02000001,United Kingdom,CP0724,07.2.4 Other services,120.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,106.9,Jan-20,1-01-20,K02000001,United Kingdom,CP0441,04.4.1 Water supply,106.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,112.3,Jan-20,1-01-20,K02000001,United Kingdom,CP0723,07.2.3 Maintenance and repairs,112.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,107.2,Jan-20,1-01-20,K02000001,United Kingdom,CP012,01.2 Non-alcoholic beverages,107.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,111.5,Jan-20,1-01-20,K02000001,United Kingdom,CP0731,07.3.1 Passenger transport by railway,111.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,106.6,Jan-20,1-01-20,K02000001,United Kingdom,CP1231,"12.3.1 Jewellery, clocks and watches",106.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,103.6,Jan-20,1-01-20,K02000001,United Kingdom,CP05,"05 Furniture, household equipment and maintenance",103.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,115.7,Jan-20,1-01-20,K02000001,United Kingdom,CP02,02 Alcoholic beverages and tobacco,115.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,102.0,Jan-20,1-01-20,K02000001,United Kingdom,CP0431,04.3.1 Materials for maintenance and repair of the dwelling,102.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,103.5,Dec-19,1-12-19,K02000001,United Kingdom,CP093,"09.3 Other recreational items, gardens and pets",103.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,105.3,Dec-19,1-12-19,K02000001,United Kingdom,CP031,03.1 Clothing,105.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,116.2,Dec-19,1-12-19,K02000001,United Kingdom,CP073,07.3 Transport services,116.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,113.4,Dec-19,1-12-19,K02000001,United Kingdom,CP0113,01.1.3 Fish,113.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,108.5,Dec-19,1-12-19,K02000001,United Kingdom,CP09,09 Recreation and culture,108.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,101.3,Dec-19,1-12-19,K02000001,United Kingdom,CP121,12.1 Personal care,101.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,111.4,Dec-19,1-12-19,K02000001,United Kingdom,CP0454,04.5.4 Solid fuels,111.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,98.5,Dec-19,1-12-19,K02000001,United Kingdom,CP0212,02.1.2 Wine,98.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,91.7,Dec-19,1-12-19,K02000001,United Kingdom,CP0452,04.5.2 Gas,91.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,98.9,Dec-19,1-12-19,K02000001,United Kingdom,CP0313,03.1.3 Other clothing and clothing accessories,98.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,99.8,Dec-19,1-12-19,K02000001,United Kingdom,CP0112,01.1.2 Meat,99.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,104.5,Dec-19,1-12-19,K02000001,United Kingdom,CP071,07.1 Purchase of vehicles,104.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,117.5,Dec-19,1-12-19,K02000001,United Kingdom,CP10,10 Education,117.5
