geography,Asian_pct,Black_pct,Mixed_pct,Other_ethnicity_pct,White_pct,Buddhist_pct,Christian_pct,Hindu_pct,Jewish_pct,Muslim_pct,No_religion_pct,Other_religion_pct,Sikh_pct,nomis_dataset,DATE,DATE_NAME,DATE_CODE,DATE_TYPE,DATE_TYPECODE,DATE_SORTORDER,GEOGRAPHY,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,GEOGRAPHY_SORTORDER,SEX,SEX_NAME,SEX_CODE,SEX_TYPE,SEX_TYPECODE,SEX_SORTORDER,PAY,PAY_NAME,PAY_CODE,PAY_TYPE,PAY_TYPECODE,PAY_SORTORDER,ITEM,ITEM_NAME,ITEM_CODE,ITEM_TYPE,ITEM_TYPECODE,ITEM_SORTORDER,MEASURES,MEASURES_NAME,OBS_VALUE,OBS_STATUS,OBS_STATUS_NAME,OBS_CONF,OBS_CONF_NAME,URN,RECORD_OFFSET,RECORD_COUNT
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2017,2017,2017,date,0,0,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,691.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32272e1d2013265927d8d1d2d20100,12,120
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2017,2017,2017,date,0,0,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32272e1d2013265927d8d1d2d20701,13,120
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2018,2018,2018,date,0,1,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,713.0,A,Normal Value,F,Free (free for publication),Nm-99d1d32288e1d2013265927d8d1d2d20100,36,120
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2018,2018,2018,date,0,1,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.8,A,Normal Value,F,Free (free for publication),Nm-99d1d32288e1d2013265927d8d1d2d20701,37,120
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2019,2019,2019,date,0,2,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,737.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32304e1d2013265927d8d1d2d20100,60,120
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2019,2019,2019,date,0,2,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32304e1d2013265927d8d1d2d20701,61,120
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2020,2020,2020,date,0,3,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,758.0,A,Normal Value,F,Free (free for publication),Nm-99d1d32320e1d2013265927d8d1d2d20100,84,120
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2020,2020,2020,date,0,3,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32320e1d2013265927d8d1d2d20701,85,120
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2021,2021,2021,date,0,4,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,766.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32336e1d2013265927d8d1d2d20100,108,120
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2021,2021,2021,date,0,4,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32336e1d2013265927d8d1d2d20701,109,120
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2022,2022,2022,date,0,0,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,808.8,A,Normal Value,F,Free (free for publication),Nm-99d1d32352e1d2013265927d8d1d2d20100,12,96
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2022,2022,2022,date,0,0,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.8,A,Normal Value,F,Free (free for publication),Nm-99d1d32352e1d2013265927d8d1d2d20701,13,96
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2023,2023,2023,date,0,1,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,851.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32368e1d2013265927d8d1d2d20100,36,96
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2023,2023,2023,date,0,1,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32368e1d2013265927d8d1d2d20701,37,96
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2024,2024,2024,date,0,2,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,906.5,A,Normal Value,F,Free (free for publication),Nm-99d1d32384e1d2013265927d8d1d2d20100,60,96
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2024,2024,2024,date,0,2,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32384e1d2013265927d8d1d2d20701,61,96
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2025,2025,2025,date,0,3,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,958.2,A,Normal Value,F,Free (free for publication),Nm-99d1d32400e0d2013265927d8d1d2d20100,84,96
London,20.65569921643104,13.504598319767775,5.747626974263773,6.327144359785339,53.76493112975207,0.9460577485497125,43.71523351409513,5.535572961462804,1.7774414603399507,16.11368773007357,29.085820045217126,1.0600964043916064,1.7660901358701,NM_99_1,2025,2025,2025,date,0,3,2013265927,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.4,A,Normal Value,F,Free (free for publication),Nm-99d1d32400e0d2013265927d8d1d2d20701,85,96
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,1997,1997,1997,date,0,0,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,299.4,A,Normal Value,F,Free (free for publication),Nm-99d1d31952e0d2013265921d8d1d2d20100,0,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,1997,1997,1997,date,0,0,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.5,A,Normal Value,F,Free (free for publication),Nm-99d1d31952e0d2013265921d8d1d2d20701,1,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,1998,1998,1998,date,0,1,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,302.4,A,Normal Value,F,Free (free for publication),Nm-99d1d31968e0d2013265921d8d1d2d20100,24,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,1998,1998,1998,date,0,1,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.6,A,Normal Value,F,Free (free for publication),Nm-99d1d31968e0d2013265921d8d1d2d20701,25,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,1999,1999,1999,date,0,2,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,314.0,A,Normal Value,F,Free (free for publication),Nm-99d1d31984e0d2013265921d8d1d2d20100,48,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,1999,1999,1999,date,0,2,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.6,A,Normal Value,F,Free (free for publication),Nm-99d1d31984e0d2013265921d8d1d2d20701,49,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2000,2000,2000,date,0,3,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,329.3,A,Normal Value,F,Free (free for publication),Nm-99d1d32000e0d2013265921d8d1d2d20100,72,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2000,2000,2000,date,0,3,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32000e0d2013265921d8d1d2d20701,73,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2001,2001,2001,date,0,4,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,333.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32016e0d2013265921d8d1d2d20100,96,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2001,2001,2001,date,0,4,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32016e0d2013265921d8d1d2d20701,97,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2002,2002,2002,date,0,0,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,344.8,A,Normal Value,F,Free (free for publication),Nm-99d1d32032e0d2013265921d8d1d2d20100,0,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2002,2002,2002,date,0,0,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.5,A,Normal Value,F,Free (free for publication),Nm-99d1d32032e0d2013265921d8d1d2d20701,1,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2003,2003,2003,date,0,1,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,348.4,A,Normal Value,F,Free (free for publication),Nm-99d1d32048e0d2013265921d8d1d2d20100,24,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2003,2003,2003,date,0,1,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.3,A,Normal Value,F,Free (free for publication),Nm-99d1d32048e0d2013265921d8d1d2d20701,25,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2004,2004,2004,date,0,2,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,370.2,A,Normal Value,F,Free (free for publication),Nm-99d1d32064e1d2013265921d8d1d2d20100,48,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2004,2004,2004,date,0,2,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.5,A,Normal Value,F,Free (free for publication),Nm-99d1d32064e1d2013265921d8d1d2d20701,49,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2005,2005,2005,date,0,3,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,383.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32080e1d2013265921d8d1d2d20100,72,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2005,2005,2005,date,0,3,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.3,A,Normal Value,F,Free (free for publication),Nm-99d1d32080e1d2013265921d8d1d2d20701,73,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2006,2006,2006,date,0,4,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,394.8,A,Normal Value,F,Free (free for publication),Nm-99d1d32096e1d2013265921d8d1d2d20100,96,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2006,2006,2006,date,0,4,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.5,A,Normal Value,F,Free (free for publication),Nm-99d1d32096e1d2013265921d8d1d2d20701,97,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2007,2007,2007,date,0,0,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,404.3,A,Normal Value,F,Free (free for publication),Nm-99d1d32112e1d2013265921d8d1d2d20100,0,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2007,2007,2007,date,0,0,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.5,A,Normal Value,F,Free (free for publication),Nm-99d1d32112e1d2013265921d8d1d2d20701,1,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2008,2008,2008,date,0,1,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,420.8,A,Normal Value,F,Free (free for publication),Nm-99d1d32128e1d2013265921d8d1d2d20100,24,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2008,2008,2008,date,0,1,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32128e1d2013265921d8d1d2d20701,25,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2009,2009,2009,date,0,2,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,435.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32144e1d2013265921d8d1d2d20100,48,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2009,2009,2009,date,0,2,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32144e1d2013265921d8d1d2d20701,49,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2010,2010,2010,date,0,3,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,443.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32160e1d2013265921d8d1d2d20100,72,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2010,2010,2010,date,0,3,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.2,A,Normal Value,F,Free (free for publication),Nm-99d1d32160e1d2013265921d8d1d2d20701,73,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2011,2011,2011,date,0,4,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,449.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32176e1d2013265921d8d1d2d20100,96,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2011,2011,2011,date,0,4,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.2,A,Normal Value,F,Free (free for publication),Nm-99d1d32176e1d2013265921d8d1d2d20701,97,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2012,2012,2012,date,0,0,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,454.4,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265921d8d1d2d20100,0,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2012,2012,2012,date,0,0,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265921d8d1d2d20701,1,120
North East,3.7040339160545916,1.006231191013545,1.2566650774497679,0.9951243027027518,93.03794551277934,0.27951229758631224,53.465737664222424,0.43458473367960077,0.1746056752215093,2.8684024595172626,42.09464749465322,0.3957569508096548,0.2867527243100112,NM_99_1,2013,2013,2013,date,0,1,2013265921,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,470.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265921d8d1d2d20100,24,120
