nomis_dataset,DATE,DATE_NAME,SEX,SEX_NAME,PAY,PAY_NAME,ITEM,ITEM_NAME,MEASURES,MEASURES_NAME,GEOGRAPHY_NAME,Proxy_Flag,Proxy_Source,OBS_VALUE,Source_Geography_Count,GEOGRAPHY_CODE,GEOGRAPHY
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Carlisle,False,direct_or_alias,459.9,1,E07000028,Carlisle
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Carlisle,False,direct_or_alias,4.9,1,E07000028,Carlisle
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chelmsford,False,direct_or_alias,607.2,1,E07000070,Chelmsford
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chelmsford,False,direct_or_alias,6.3,1,E07000070,Chelmsford
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chester,True,area_to_city,548.1,1,E06000050,Chester
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chester,True,area_to_city,3.8,1,E06000050,Chester
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chichester,False,direct_or_alias,577.5,1,E07000225,Chichester
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chichester,False,direct_or_alias,8.3,1,E07000225,Chichester
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Colchester,False,direct_or_alias,566.4,1,E07000071,Colchester
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Colchester,False,direct_or_alias,5.2,1,E07000071,Colchester
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Coventry,False,direct_or_alias,531.8,1,E08000026,Coventry
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Coventry,False,direct_or_alias,3.7,1,E08000026,Coventry
NM_30_1,2016,2016,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Derby,False,direct_or_alias,551.6,1,E06000015,Derby
