nomis_dataset,DATE,DATE_NAME,SEX,SEX_NAME,PAY,PAY_NAME,ITEM,ITEM_NAME,MEASURES,MEASURES_NAME,GEOGRAPHY_NAME,OBS_VALUE,Source_Geography_Count,GEOGRAPHY_CODE,GEOGRAPHY
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Swansea,499.7,1,W06000011,Swansea
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Swansea,4.6,1,W06000011,Swansea
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Truro,479.1,1,E06000052,Truro
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Truro,3.4,1,E06000052,Truro
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wakefield,484.0,1,E08000036,Wakefield
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wakefield,2.9,1,E08000036,Wakefield
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wells,491.68,5,E07000187|E07000188|E07000189|E07000190|E07000191,Wells
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wells,9.14,5,E07000187|E07000188|E07000189|E07000190|E07000191,Wells
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Westminster,807.4,1,E09000033,Westminster
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Westminster,5.8,1,E09000033,Westminster
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Winchester,682.5,1,E07000094,Winchester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Winchester,6.7,1,E07000094,Winchester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wolverhampton,445.8,1,E08000031,Wolverhampton
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wolverhampton,3.7,1,E08000031,Wolverhampton
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Worcester,546.2,1,E07000237,Worcester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Worcester,5.4,1,E07000237,Worcester
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wrexham,486.9,1,W06000006,Wrexham
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wrexham,5.2,1,W06000006,Wrexham
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,York,519.9,1,E06000014,York
NM_30_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,York,4.8,1,E06000014,York
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Aberdeen,575.3,1,S12000033,Aberdeen
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Aberdeen,4.6,1,S12000033,Aberdeen
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bangor,473.0,1,W06000002,Bangor
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bangor,7.3,1,W06000002,Bangor
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bath,610.0,1,E06000022,Bath
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bath,6.9,1,E06000022,Bath
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Birmingham,531.5,1,E08000025,Birmingham
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Birmingham,2.8,1,E08000025,Birmingham
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bradford,488.7,1,E08000032,Bradford
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bradford,2.6,1,E08000032,Bradford
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Brighton and Hove,584.0,1,E06000043,Brighton and Hove
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Brighton and Hove,3.6,1,E06000043,Brighton and Hove
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bristol,556.2,1,E06000023,Bristol
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bristol,2.6,1,E06000023,Bristol
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Cambridge,633.3,1,E07000008,Cambridge
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Cambridge,4.8,1,E07000008,Cambridge
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Canterbury,582.5,1,E07000106,Canterbury
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Canterbury,9.5,1,E07000106,Canterbury
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Cardiff,536.6,1,W06000015,Cardiff
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Cardiff,4.2,1,W06000015,Cardiff
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Carlisle,479.5,1,E07000028,Carlisle
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Carlisle,4.9,1,E07000028,Carlisle
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chelmsford,625.5,1,E07000070,Chelmsford
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chelmsford,5.2,1,E07000070,Chelmsford
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chester,562.6,1,E06000050,Chester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chester,4.0,1,E06000050,Chester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chichester,586.7,1,E07000225,Chichester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chichester,9.1,1,E07000225,Chichester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Colchester,574.9,1,E07000071,Colchester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Colchester,4.8,1,E07000071,Colchester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Coventry,561.2,1,E08000026,Coventry
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Coventry,4.0,1,E08000026,Coventry
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Derby,578.6,1,E06000015,Derby
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Derby,4.1,1,E06000015,Derby
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Doncaster,520.9,1,E08000017,Doncaster
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Doncaster,3.5,1,E08000017,Doncaster
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Dundee,508.5,1,S12000042,Dundee
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Dundee,5.1,1,S12000042,Dundee
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Durham,513.1,1,E06000047,Durham
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Durham,2.5,1,E06000047,Durham
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Edinburgh,578.9,1,S12000036,Edinburgh
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Edinburgh,3.0,1,S12000036,Edinburgh
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Ely,572.2,1,E07000009,Ely
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Ely,6.8,1,E07000009,Ely
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Exeter,526.5,1,E07000041,Exeter
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Exeter,5.7,1,E07000041,Exeter
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Glasgow,549.7,1,S12000046,Glasgow
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Glasgow,2.7,1,S12000046,Glasgow
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Gloucester,506.0,1,E07000081,Gloucester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Gloucester,4.3,1,E07000081,Gloucester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Hereford,486.4,1,E06000019,Hereford
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Hereford,4.9,1,E06000019,Hereford
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Inverness,559.6,1,S12000017,Inverness
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Inverness,3.3,1,S12000017,Inverness
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Kingston upon Hull,459.9,1,E06000010,Kingston upon Hull
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Kingston upon Hull,3.4,1,E06000010,Kingston upon Hull
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Lancaster,521.5,1,E07000121,Lancaster
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Lancaster,5.3,1,E07000121,Lancaster
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Leeds,545.5,1,E08000035,Leeds
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Leeds,2.1,1,E08000035,Leeds
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Leicester,439.5,1,E06000016,Leicester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Leicester,3.5,1,E06000016,Leicester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Lichfield,638.6,1,E07000194,Lichfield
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Lichfield,6.3,1,E07000194,Lichfield
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Lincoln,452.3,1,E07000138,Lincoln
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Lincoln,6.9,1,E07000138,Lincoln
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Liverpool,530.3,1,E08000012,Liverpool
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Liverpool,3.6,1,E08000012,Liverpool
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,London,1032.2,1,E09000001,London
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,London,19.0,1,E09000001,London
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Manchester,497.3,1,E08000003,Manchester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Manchester,2.5,1,E08000003,Manchester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Milton Keynes,588.0,1,E06000042,Milton Keynes
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Milton Keynes,3.3,1,E06000042,Milton Keynes
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Newcastle upon Tyne,536.3,1,E08000021,Newcastle upon Tyne
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Newcastle upon Tyne,4.4,1,E08000021,Newcastle upon Tyne
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Newport,520.7,1,W06000022,Newport
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Newport,5.1,1,W06000022,Newport
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Norwich,475.3,1,E07000148,Norwich
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Norwich,5.3,1,E07000148,Norwich
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Nottingham,460.0,1,E06000018,Nottingham
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Nottingham,3.0,1,E06000018,Nottingham
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Oxford,623.8,1,E07000178,Oxford
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Oxford,5.5,1,E07000178,Oxford
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Perth,569.8,1,S12000024,Perth
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Perth,5.7,1,S12000024,Perth
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Peterborough,481.1,1,E06000031,Peterborough
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Peterborough,3.3,1,E06000031,Peterborough
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Plymouth,524.7,1,E06000026,Plymouth
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Plymouth,3.4,1,E06000026,Plymouth
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Portsmouth,512.7,1,E06000044,Portsmouth
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Portsmouth,5.0,1,E06000044,Portsmouth
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Preston,501.7,1,E07000123,Preston
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Preston,5.7,1,E07000123,Preston
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Ripon,603.6,1,E07000165,Ripon
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Ripon,6.1,1,E07000165,Ripon
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Salford,500.0,1,E08000006,Salford
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Salford,3.3,1,E08000006,Salford
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Salisbury,560.7,1,E06000054,Salisbury
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Salisbury,3.3,1,E06000054,Salisbury
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Sheffield,532.2,1,E08000019,Sheffield
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Sheffield,2.9,1,E08000019,Sheffield
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Southampton,527.1,1,E06000045,Southampton
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Southampton,3.2,1,E06000045,Southampton
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Southend-on-Sea,593.4,1,E06000033,Southend-on-Sea
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Southend-on-Sea,5.7,1,E06000033,Southend-on-Sea
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,St Albans,811.6,1,E07000240,St Albans
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,St Albans,6.2,1,E07000240,St Albans
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,St Asaph,489.5,1,W06000004,St Asaph
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,St Asaph,7.4,1,W06000004,St Asaph
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,St Davids,460.4,1,W06000009,St Davids
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,St Davids,10.0,1,W06000009,St Davids
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Stirling,592.8,1,S12000030,Stirling
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Stirling,7.2,1,S12000030,Stirling
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Stoke on Trent,477.3,1,E06000021,Stoke on Trent
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Stoke on Trent,3.0,1,E06000021,Stoke on Trent
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Sunderland,502.8,1,E08000024,Sunderland
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Sunderland,3.6,1,E08000024,Sunderland
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Swansea,534.8,1,W06000011,Swansea
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Swansea,3.6,1,W06000011,Swansea
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Truro,474.6,1,E06000052,Truro
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Truro,3.2,1,E06000052,Truro
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wakefield,511.1,1,E08000036,Wakefield
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wakefield,3.2,1,E08000036,Wakefield
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wells,518.74,5,E07000187|E07000188|E07000189|E07000190|E07000191,Wells
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wells,8.18,5,E07000187|E07000188|E07000189|E07000190|E07000191,Wells
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Westminster,833.7,1,E09000033,Westminster
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Westminster,6.0,1,E09000033,Westminster
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Winchester,723.3,1,E07000094,Winchester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Winchester,4.9,1,E07000094,Winchester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wolverhampton,488.0,1,E08000031,Wolverhampton
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wolverhampton,3.8,1,E08000031,Wolverhampton
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Worcester,539.5,1,E07000237,Worcester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Worcester,4.7,1,E07000237,Worcester
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wrexham,531.5,1,W06000006,Wrexham
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wrexham,5.1,1,W06000006,Wrexham
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,York,512.9,1,E06000014,York
NM_30_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,York,3.5,1,E06000014,York
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Aberdeen,599.5,1,S12000033,Aberdeen
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Aberdeen,4.2,1,S12000033,Aberdeen
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bangor,479.0,1,W06000002,Bangor
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bangor,5.6,1,W06000002,Bangor
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bath,613.3,1,E06000022,Bath
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bath,6.1,1,E06000022,Bath
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Birmingham,536.6,1,E08000025,Birmingham
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Birmingham,2.4,1,E08000025,Birmingham
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bradford,503.7,1,E08000032,Bradford
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bradford,2.9,1,E08000032,Bradford
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Brighton and Hove,610.9,1,E06000043,Brighton and Hove
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Brighton and Hove,4.0,1,E06000043,Brighton and Hove
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bristol,594.1,1,E06000023,Bristol
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bristol,2.5,1,E06000023,Bristol
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Cambridge,632.1,1,E07000008,Cambridge
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Cambridge,4.3,1,E07000008,Cambridge
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Canterbury,626.5,1,E07000106,Canterbury
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Canterbury,7.1,1,E07000106,Canterbury
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Cardiff,582.6,1,W06000015,Cardiff
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Cardiff,3.6,1,W06000015,Cardiff
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Carlisle,519.2,1,E07000028,Carlisle
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Carlisle,5.4,1,E07000028,Carlisle
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chelmsford,637.7,1,E07000070,Chelmsford
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chelmsford,5.9,1,E07000070,Chelmsford
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chester,611.3,1,E06000050,Chester
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chester,3.6,1,E06000050,Chester
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chichester,658.8,1,E07000225,Chichester
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chichester,7.7,1,E07000225,Chichester
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Colchester,602.7,1,E07000071,Colchester
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Colchester,5.0,1,E07000071,Colchester
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Coventry,540.7,1,E08000026,Coventry
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Coventry,3.3,1,E08000026,Coventry
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Derby,586.3,1,E06000015,Derby
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Derby,4.3,1,E06000015,Derby
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Doncaster,525.9,1,E08000017,Doncaster
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Doncaster,3.3,1,E08000017,Doncaster
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Dundee,542.8,1,S12000042,Dundee
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Dundee,4.4,1,S12000042,Dundee
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Durham,544.5,1,E06000047,Durham
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Durham,2.9,1,E06000047,Durham
NM_30_1,2019,2019,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Edinburgh,617.6,1,S12000036,Edinburgh
